"","tconst","averageRating"
"1087","tt0026605",6.5
"1088","tt0026606",7
"1089","tt0026614",5.1
"1090","tt0026632",6.1
"1091","tt0026641",6.9
"1092","tt0026643",7.3
"1093","tt0026656",6.2
"1094","tt0026660",6
"1095","tt0026663",7.4
"1096","tt0026667",7
"1097","tt0026675",6.8
"1098","tt0026676",7.7
"1099","tt0026683",3.9
"1100","tt0026685",6.3
"1101","tt0026703",7.1
"1102","tt0026714",7
"1103","tt0026720",7.2
"1104","tt0026725",7.6
"1105","tt0026739",6.8
"1106","tt0026744",6.8
"1107","tt0026752",7.8
"1108","tt0026755",4.8
"1109","tt0026758",6.7
"1110","tt0026759",5.6
"1111","tt0026762",6.9
"1112","tt0026768",7
"1113","tt0026778",8
"1114","tt0026793",6.9
"1115","tt0026835",6.6
"1116","tt0026840",7.8
"1117","tt0026846",5.2
"1118","tt0026849",6.5
"1119","tt0026866",7.2
"1120","tt0026868",6.2
"1121","tt0026891",6.4
"1122","tt0026893",6.7
"1123","tt0026908",5.4
"1124","tt0026912",7.1
"1125","tt0026919",6
"1126","tt0026922",6.6
"1127","tt0026932",6.4
"1128","tt0026942",7.1
"1129","tt0026955",7.7
"1130","tt0026966",5.6
"1131","tt0026972",6.6
"1132","tt0026983",6.6
"1133","tt0027029",7.1
"1134","tt0027040",6.7
"1135","tt0027042",7.3
"1136","tt0027056",6.9
"1137","tt0027062",5.9
"1138","tt0027067",6.2
"1139","tt0027075",7.8
"1140","tt0027076",8
"1141","tt0027087",5.1
"1142","tt0027118",8
"1143","tt0027125",7.8
"1144","tt0027131",6.2
"1145","tt0027133",6.9
"1146","tt0027138",7.7
"1147","tt0027166",6.2
"1148","tt0027189",6.7
"1149","tt0027194",6.5
"1150","tt0027200",5.6
"1151","tt0027214",7.4
"1152","tt0027221",6.5
"1153","tt0027244",6.8
"1154","tt0027255",5.7
"1155","tt0027260",7.7
"1156","tt0027272",6.1
"1157","tt0027286",6.3
"1158","tt0027300",6.5
"1159","tt0027307",7.6
"1160","tt0027336",7.8
"1161","tt0027342",7.6
"1162","tt0027345",6.4
"1163","tt0027347",5.9
"1164","tt0027356",6.1
"1165","tt0027357",6.6
"1166","tt0027367",7
"1167","tt0027376",6.8
"1168","tt0027387",6.8
"1169","tt0027395",5.8
"1170","tt0027400",5.2
"1171","tt0027407",7.1
"1172","tt0027413",7.7
"1173","tt0027421",7.1
"1174","tt0027428",6.4
"1175","tt0027429",6.1
"1176","tt0027438",7.1
"1177","tt0027439",7.4
"1178","tt0027440",7.6
"1179","tt0027441",7.6
"1180","tt0027442",7.5
"1181","tt0027443",6
"1182","tt0027459",7
"1183","tt0027474",7.3
"1184","tt0027478",7.5
"1185","tt0027489",7.8
"1186","tt0027515",7.3
"1187","tt0027521",7.1
"1188","tt0027527",6.8
"1189","tt0027532",8.1
"1190","tt0027545",6.4
"1191","tt0027552",7.6
"1192","tt0027623",7.3
"1193","tt0027630",7.2
"1194","tt0027652",7.9
"1195","tt0027653",7.3
"1196","tt0027657",6
"1197","tt0027664",6.7
"1198","tt0027665",6.1
"1199","tt0027672",7.7
"1200","tt0027684",6.8
"1201","tt0027686",6.5
"1202","tt0027688",6.6
"1203","tt0027690",5.5
"1204","tt0027697",6.3
"1205","tt0027698",6.8
"1206","tt0027700",7
"1207","tt0027726",7.4
"1208","tt0027752",7.9
"1209","tt0027796",6.7
"1210","tt0027800",6.7
"1211","tt0027805",5.5
"1212","tt0027818",6.7
"1213","tt0027834",6.7
"1214","tt0027845",6.9
"1215","tt0027869",6.7
"1216","tt0027884",7.9
"1217","tt0027893",7.3
"1218","tt0027902",7.1
"1219","tt0027908",6.5
"1220","tt0027914",5.7
"1221","tt0027932",5.6
"1222","tt0027938",6.7
"1223","tt0027948",6.4
"1224","tt0027951",7.2
"1225","tt0027959",6.2
"1226","tt0027967",6.2
"1227","tt0027969",6.7
"1228","tt0027977",8.5
"1229","tt0027980",6
"1230","tt0027985",6.6
"1231","tt0027996",8
"1232","tt0028004",5.8
"1233","tt0028010",8.1
"1234","tt0028021",7.4
"1235","tt0028070",7.5
"1236","tt0028074",3.8
"1237","tt0028092",6.6
"1238","tt0028096",7.6
"1239","tt0028103",6.2
"1240","tt0028108",6.9
"1241","tt0028112",5.7
"1242","tt0028118",7.1
"1243","tt0028120",7
"1244","tt0028138",6.9
"1245","tt0028141",7.3
"1246","tt0028158",6.2
"1247","tt0028165",7
"1248","tt0028167",7.2
"1249","tt0028174",3.2
"1250","tt0028191",7
"1251","tt0028196",7.6
"1252","tt0028201",7.7
"1253","tt0028203",6.7
"1254","tt0028207",7.1
"1255","tt0028212",7.1
"1256","tt0028216",7.3
"1257","tt0028219",6.2
"1258","tt0028225",6.8
"1259","tt0028231",6.6
"1260","tt0028249",7.6
"1261","tt0028272",6.2
"1262","tt0028282",6.6
"1263","tt0028284",6
"1264","tt0028305",5.7
"1265","tt0028313",7.4
"1266","tt0028315",7.2
"1267","tt0028330",6.5
"1268","tt0028331",6.1
"1269","tt0028333",7.7
"1270","tt0028345",7
"1271","tt0028346",3.7
"1272","tt0028353",6.5
"1273","tt0028354",6.1
"1274","tt0028355",7.3
"1275","tt0028356",7.6
"1276","tt0028358",6.7
"1277","tt0028367",7.3
"1278","tt0028373",6.8
"1279","tt0028401",6.9
"1280","tt0028402",5.1
"1281","tt0028407",5.5
"1282","tt0028413",7.1
"1283","tt0028420",6.8
"1284","tt0028436",7.2
"1285","tt0028464",6.1
"1286","tt0028471",7
"1287","tt0028478",6.7
"1288","tt0028505",7.1
"1289","tt0028509",6.9
"1290","tt0028510",6.1
"1291","tt0028517",6.6
"1292","tt0028558",7
"1293","tt0028564",5.8
"1294","tt0028566",8
"1295","tt0028575",7.4
"1296","tt0028597",7.9
"1297","tt0028629",6.2
"1298","tt0028646",6
"1299","tt0028651",6
"1300","tt0028653",5.7
"1301","tt0028661",5.8
"1302","tt0028665",6.8
"1303","tt0028667",6
"1304","tt0028668",6.1
"1305","tt0028669",6.2
"1306","tt0028670",6
"1307","tt0028676",6.8
"1308","tt0028683",7.5
"1309","tt0028691",8
"1310","tt0028695",6.1
"1311","tt0028707",7.3
"1312","tt0028708",7.6
"1313","tt0028709",7.6
"1314","tt0028737",8
"1315","tt0028739",6.7
"1316","tt0028757",6.9
"1317","tt0028767",6.4
"1318","tt0028770",6.6
"1319","tt0028772",7.7
"1320","tt0028773",7.4
"1321","tt0028799",6.2
"1322","tt0028804",7.1
"1323","tt0028806",6.5
"1324","tt0028808",5.9
"1325","tt0028816",7.8
"1326","tt0028818",7.4
"1327","tt0028827",6.6
"1328","tt0028829",6.6
"1329","tt0028836",6
"1330","tt0028842",7.8
"1331","tt0028850",6.9
"1332","tt0028852",6.8
"1333","tt0028872",6.7
"1334","tt0028873",7.1
"1335","tt0028931",6.5
"1336","tt0028944",7.8
"1337","tt0028950",8.1
"1338","tt0028953",6.9
"1339","tt0028958",6.3
"1340","tt0028966",7.4
"1341","tt0028974",6.2
"1342","tt0028980",7.5
"1343","tt0028988",7.3
"1344","tt0029000",6.8
"1345","tt0029002",7.4
"1346","tt0029030",7.3
"1347","tt0029036",6.3
"1348","tt0029044",6.2
"1349","tt0029047",6.9
"1350","tt0029050",7
"1351","tt0029058",7.7
"1352","tt0029072",6.6
"1353","tt0029077",7.3
"1354","tt0029079",6.9
"1355","tt0029080",7.3
"1356","tt0029081",6.4
"1357","tt0029087",6.9
"1358","tt0029118",6.8
"1359","tt0029120",6.2
"1360","tt0029132",6.6
"1361","tt0029146",7.3
"1362","tt0029158",5.5
"1363","tt0029162",7.8
"1364","tt0029165",7.2
"1365","tt0029190",6.6
"1366","tt0029192",8.3
"1367","tt0029201",7.1
"1368","tt0029217",7.4
"1369","tt0029222",7.4
"1370","tt0029284",7.4
"1371","tt0029310",7.3
"1372","tt0029314",7.8
"1373","tt0029322",7.3
"1374","tt0029334",5.9
"1375","tt0029347",6.9
"1376","tt0029394",7.2
"1377","tt0029395",6.6
"1378","tt0029401",5.6
"1379","tt0029440",7.3
"1380","tt0029442",7.7
"1381","tt0029453",7.7
"1382","tt0029454",6.4
"1383","tt0029499",6.2
"1384","tt0029508",5.9
"1385","tt0029511",6.6
"1386","tt0029516",6.6
"1387","tt0029529",6.5
"1388","tt0029541",5.2
"1389","tt0029542",4.9
"1390","tt0029546",7.6
"1391","tt0029557",7.3
"1392","tt0029571",6.2
"1393","tt0029577",6.7
"1394","tt0029578",4.6
"1395","tt0029583",7.6
"1396","tt0029584",6.4
"1397","tt0029588",6.3
"1398","tt0029593",6.9
"1399","tt0029594",6.7
"1400","tt0029604",7.8
"1401","tt0029605",6.9
"1402","tt0029606",7.6
"1403","tt0029608",7.5
"1404","tt0029611",6.6
"1405","tt0029626",6.5
"1406","tt0029648",7.1
"1407","tt0029650",7
"1408","tt0029656",6.4
"1409","tt0029658",7.3
"1410","tt0029659",6.7
"1411","tt0029660",6.9
"1412","tt0029662",6.7
"1413","tt0029664",6.4
"1414","tt0029675",6.5
"1415","tt0029682",7.4
"1416","tt0029685",7.3
"1417","tt0029695",7.4
"1418","tt0029706",7.5
"1419","tt0029742",6.1
"1420","tt0029747",7.7
"1421","tt0029751",7.1
"1422","tt0029754",6
"1423","tt0029761",6.3
"1424","tt0029769",6.7
"1425","tt0029786",7.2
"1426","tt0029790",7.6
"1427","tt0029799",5.2
"1428","tt0029808",7.4
"1429","tt0029811",7
"1430","tt0029817",6.9
"1431","tt0029819",6.9
"1432","tt0029843",8
"1433","tt0029844",7.3
"1434","tt0029845",6.2
"1435","tt0029850",7.7
"1436","tt0029852",7
"1437","tt0029855",6.8
"1438","tt0029864",7
"1439","tt0029870",8
"1440","tt0029872",5.7
"1441","tt0029884",6.7
"1442","tt0029894",6.5
"1443","tt0029899",6.6
"1444","tt0029912",6.5
"1445","tt0029923",7.7
"1446","tt0029924",5.8
"1447","tt0029926",6.8
"1448","tt0029940",6.1
"1449","tt0029941",6
"1450","tt0029942",7.3
"1451","tt0029947",8
"1452","tt0029949",6.2
"1453","tt0029950",6.7
"1454","tt0029951",6.1
"1455","tt0029952",6.1
"1456","tt0029957",7.7
"1457","tt0029971",7.1
"1458","tt0029984",7.3
"1459","tt0029989",4.6
"1460","tt0029992",7.5
"1461","tt0029995",7.2
"1462","tt0030006",6.3
"1463","tt0030018",6.7
"1464","tt0030044",7.6
"1465","tt0030055",7.5
"1466","tt0030062",7.6
"1467","tt0030063",6.8
"1468","tt0030082",6.5
"1469","tt0030089",5.3
"1470","tt0030127",7.6
"1471","tt0030138",7.4
"1472","tt0030149",7
"1473","tt0030150",6.1
"1474","tt0030168",5.8
"1475","tt0030182",6.6
"1476","tt0030191",5.8
"1477","tt0030202",6.7
"1478","tt0030216",6.1
"1479","tt0030225",5.5
"1480","tt0030228",5.2
"1481","tt0030241",7.8
"1482","tt0030252",7.9
"1483","tt0030254",6.8
"1484","tt0030265",7.3
"1485","tt0030277",5.4
"1486","tt0030287",7.6
"1487","tt0030293",6.5
"1488","tt0030302",6.6
"1489","tt0030317",6.5
"1490","tt0030337",7
"1491","tt0030341",7.9
"1492","tt0030368",6.6
"1493","tt0030371",6.6
"1494","tt0030382",7.1
"1495","tt0030386",6.8
"1496","tt0030396",6.9
"1497","tt0030410",7.1
"1498","tt0030412",6.1
"1499","tt0030413",6.3
"1500","tt0030418",7.6
"1501","tt0030424",7.2
"1502","tt0030442",7.4
"1503","tt0030464",6.5
"1504","tt0030469",6.6
"1505","tt0030470",6.8
"1506","tt0030483",7
"1507","tt0030491",6.9
"1508","tt0030517",6.9
"1509","tt0030522",8
"1510","tt0030523",7.9
"1511","tt0030554",7
"1512","tt0030631",7.1
"1513","tt0030637",7.9
"1514","tt0030642",6.9
"1515","tt0030643",7.7
"1516","tt0030652",7.2
"1517","tt0030657",7.1
"1518","tt0030676",6.1
"1519","tt0030694",6.7
"1520","tt0030696",6.8
"1521","tt0030722",7.3
"1522","tt0030744",7.1
"1523","tt0030746",7.1
"1524","tt0030755",7.2
"1525","tt0030764",7.2
"1526","tt0030781",6.1
"1527","tt0030808",5.9
"1528","tt0030811",6.7
"1529","tt0030814",6.5
"1530","tt0030817",6.5
"1531","tt0030824",6.8
"1532","tt0030831",6
"1533","tt0030845",3.5
"1534","tt0030848",6.9
"1535","tt0030856",6.7
"1536","tt0030857",6.9
"1537","tt0030865",7.4
"1538","tt0030879",6.8
"1539","tt0030881",6.2
"1540","tt0030883",6.1
"1541","tt0030888",6.4
"1542","tt0030933",6.9
"1543","tt0030944",7.3
"1544","tt0030947",6.9
"1545","tt0030973",7.1
"1546","tt0030981",6.2
"1547","tt0030993",8
"1548","tt0030996",7.1
"1549","tt0030997",6.8
"1550","tt0031000",6.8
"1551","tt0031002",7.3
"1552","tt0031012",7
"1553","tt0031020",7
"1554","tt0031022",7.6
"1555","tt0031033",6.4
"1556","tt0031045",6.1
"1557","tt0031047",7.5
"1558","tt0031058",7.7
"1559","tt0031060",6.9
"1560","tt0031066",6.5
"1561","tt0031067",7.6
"1562","tt0031088",7.8
"1563","tt0031104",6.4
"1564","tt0031121",5.8
"1565","tt0031122",5.1
"1566","tt0031124",6.2
"1567","tt0031125",6.4
"1568","tt0031126",4.8
"1569","tt0031133",6.3
"1570","tt0031143",7.3
"1571","tt0031147",7.6
"1572","tt0031148",7.2
"1573","tt0031149",7.6
"1574","tt0031173",6.8
"1575","tt0031179",5.5
"1576","tt0031208",5.8
"1577","tt0031210",7.6
"1578","tt0031212",6.7
"1579","tt0031225",7.7
"1580","tt0031235",7.2
"1581","tt0031252",7.2
"1582","tt0031260",7.4
"1583","tt0031282",5.8
"1584","tt0031309",7.8
"1585","tt0031311",7.1
"1586","tt0031313",5.9
"1587","tt0031322",6.9
"1588","tt0031334",7.6
"1589","tt0031336",6.6
"1590","tt0031345",7.1
"1591","tt0031359",7.4
"1592","tt0031377",6.9
"1593","tt0031381",8.2
"1594","tt0031385",7.8
"1595","tt0031387",4.9
"1596","tt0031392",6.7
"1597","tt0031394",7.1
"1598","tt0031397",6.8
"1599","tt0031398",7.5
"1600","tt0031406",5.3
"1601","tt0031440",6.5
"1602","tt0031442",6.7
"1603","tt0031448",7.6
"1604","tt0031455",7.9
"1605","tt0031470",4.9
"1606","tt0031473",6.6
"1607","tt0031477",7.3
"1608","tt0031491",6.8
"1609","tt0031493",6.4
"1610","tt0031500",7.1
"1611","tt0031503",7.1
"1612","tt0031505",6.3
"1613","tt0031507",7.1
"1614","tt0031514",7.8
"1615","tt0031516",7.3
"1616","tt0031517",6.9
"1617","tt0031536",6.5
"1618","tt0031565",6.3
"1619","tt0031575",5.9
"1620","tt0031580",7.3
"1621","tt0031589",6.7
"1622","tt0031593",7.4
"1623","tt0031595",6.1
"1624","tt0031602",6.5
"1625","tt0031612",6.2
"1626","tt0031614",6.9
"1627","tt0031619",7.2
"1628","tt0031647",7.9
"1629","tt0031648",3.4
"1630","tt0031650",6.6
"1631","tt0031657",6.3
"1632","tt0031677",7
"1633","tt0031678",6.6
"1634","tt0031679",8.2
"1635","tt0031680",6
"1636","tt0031708",6.9
"1637","tt0031709",6.7
"1638","tt0031710",6.8
"1639","tt0031721",6.1
"1640","tt0031725",8
"1641","tt0031742",7.8
"1642","tt0031747",6.4
"1643","tt0031750",7.7
"1644","tt0031754",7.8
"1645","tt0031762",7.7
"1646","tt0031826",7.2
"1647","tt0031828",6.7
"1648","tt0031831",6.6
"1649","tt0031835",7
"1650","tt0031842",6.7
"1651","tt0031851",5.7
"1652","tt0031863",6.6
"1653","tt0031867",7.9
"1654","tt0031885",8.1
"1655","tt0031891",6.4
"1656","tt0031894",7.3
"1657","tt0031909",6.3
"1658","tt0031914",5.8
"1659","tt0031946",6.4
"1660","tt0031951",7.2
"1661","tt0031968",7
"1662","tt0031971",7.9
"1663","tt0031972",6.5
"1664","tt0031973",7.1
"1665","tt0031976",7.2
"1666","tt0031981",7
"1667","tt0031983",7
"1668","tt0031995",6.7
"1669","tt0031999",5.7
"1670","tt0032007",7
"1671","tt0032012",6.9
"1672","tt0032022",7
"1673","tt0032028",6
"1674","tt0032030",7.1
"1675","tt0032043",6.7
"1676","tt0032050",6.6
"1677","tt0032080",7.2
"1678","tt0032086",7
"1679","tt0032138",8
"1680","tt0032142",6.2
"1681","tt0032143",8
"1682","tt0032145",7.7
"1683","tt0032149",6.4
"1684","tt0032152",7.2
"1685","tt0032153",6.3
"1686","tt0032155",7.6
"1687","tt0032156",7.9
"1688","tt0032157",6.6
"1689","tt0032158",6.1
"1690","tt0032162",6.7
"1691","tt0032181",7.4
"1692","tt0032186",8.4
"1693","tt0032194",7.6
"1694","tt0032206",6.8
"1695","tt0032209",6.7
"1696","tt0032215",4.5
"1697","tt0032220",7
"1698","tt0032221",6.9
"1699","tt0032225",6.4
"1700","tt0032231",6
"1701","tt0032234",7.3
"1702","tt0032247",6.7
"1703","tt0032254",7.1
"1704","tt0032256",6.2
"1705","tt0032258",6.4
"1706","tt0032261",7
"1707","tt0032262",6.9
"1708","tt0032263",6.9
"1709","tt0032264",6.5
"1710","tt0032273",7.1
"1711","tt0032281",6.5
"1712","tt0032283",6
"1713","tt0032284",7.4
"1714","tt0032285",7.1
"1715","tt0032290",7.3
"1716","tt0032315",6.8
"1717","tt0032321",6.3
"1718","tt0032324",7.6
"1719","tt0032325",7.7
"1720","tt0032326",7.7
"1721","tt0032338",7.6
"1722","tt0032339",7.4
"1723","tt0032342",7.3
"1724","tt0032349",6.5
"1725","tt0032356",7.1
"1726","tt0032376",6.7
"1727","tt0032383",6.9
"1728","tt0032390",5.5
"1729","tt0032396",7.1
"1730","tt0032397",7
"1731","tt0032404",5.6
"1732","tt0032410",6.6
"1733","tt0032412",6.5
"1734","tt0032413",7.5
"1735","tt0032414",6.5
"1736","tt0032416",6.2
"1737","tt0032432",7.1
"1738","tt0032447",7.1
"1739","tt0032455",7.8
"1740","tt0032457",5.5
"1741","tt0032467",6.8
"1742","tt0032475",7.1
"1743","tt0032476",5.8
"1744","tt0032477",6.3
"1745","tt0032484",7.6
"1746","tt0032487",6.6
"1747","tt0032490",6.3
"1748","tt0032520",7.3
"1749","tt0032536",6.9
"1750","tt0032551",8.1
"1751","tt0032553",8.5
"1752","tt0032554",7.5
"1753","tt0032590",6.8
"1754","tt0032599",8
"1755","tt0032610",7.2
"1756","tt0032612",6.1
"1757","tt0032617",7.5
"1758","tt0032620",6.8
"1759","tt0032635",6.5
"1760","tt0032636",6.8
"1761","tt0032637",6.2
"1762","tt0032638",6.4
"1763","tt0032643",6.7
"1764","tt0032651",7
"1765","tt0032653",5.6
"1766","tt0032655",6.1
"1767","tt0032671",7
"1768","tt0032676",6.8
"1769","tt0032686",6.5
"1770","tt0032701",7.7
"1771","tt0032725",6.5
"1772","tt0032726",6.5
"1773","tt0032728",7.1
"1774","tt0032733",6.5
"1775","tt0032742",6.5
"1776","tt0032746",7.1
"1777","tt0032762",7.6
"1778","tt0032788",6.7
"1779","tt0032811",7.9
"1780","tt0032818",6.1
"1781","tt0032819",7.5
"1782","tt0032828",7
"1783","tt0032842",7.3
"1784","tt0032846",6.4
"1785","tt0032847",5.5
"1786","tt0032850",6.7
"1787","tt0032851",7.1
"1788","tt0032871",5.8
"1789","tt0032881",6.8
"1790","tt0032904",8
"1791","tt0032910",7.5
"1792","tt0032916",7
"1793","tt0032943",7.4
"1794","tt0032946",7
"1795","tt0032963",6.4
"1796","tt0032976",8.2
"1797","tt0032981",7.7
"1798","tt0032983",6.7
"1799","tt0032986",7
"1800","tt0032993",7.1
"1801","tt0033017",6.6
"1802","tt0033021",6.3
"1803","tt0033022",7.2
"1804","tt0033028",7.8
"1805","tt0033029",5.9
"1806","tt0033038",6.9
"1807","tt0033045",8.1
"1808","tt0033056",4.2
"1809","tt0033059",6
"1810","tt0033076",6.3
"1811","tt0033105",6.9
"1812","tt0033107",6.9
"1813","tt0033110",7
"1814","tt0033149",7.3
"1815","tt0033150",6.3
"1816","tt0033152",7.6
"1817","tt0033157",6.4
"1818","tt0033159",6.3
"1819","tt0033167",6.7
"1820","tt0033169",6.8
"1821","tt0033173",6.2
"1822","tt0033174",6.5
"1823","tt0033175",6.8
"1824","tt0033221",6.8
"1825","tt0033224",5.6
"1826","tt0033226",6.8
"1827","tt0033238",7.8
"1828","tt0033253",7.5
"1829","tt0033257",7.2
"1830","tt0033283",6.2
"1831","tt0033288",6.6
"1832","tt0033289",6.9
"1833","tt0033314",6.6
"1834","tt0033317",7.6
"1835","tt0033337",6.5
"1836","tt0033342",6.8
"1837","tt0033365",7
"1838","tt0033366",6.3
"1839","tt0033368",5.8
"1840","tt0033369",5.9
"1841","tt0033373",7.8
"1842","tt0033378",6.7
"1843","tt0033383",5.8
"1844","tt0033388",6.6
"1845","tt0033389",5.7
"1846","tt0033396",6.4
"1847","tt0033397",6.3
"1848","tt0033398",7.1
"1849","tt0033403",7
"1850","tt0033405",7
"1851","tt0033406",5.5
"1852","tt0033407",7
"1853","tt0033409",6.9
"1854","tt0033432",7.1
"1855","tt0033436",7.3
"1856","tt0033439",5.4
"1857","tt0033458",7.5
"1858","tt0033459",6.7
"1859","tt0033464",6.2
"1860","tt0033467",8.4
"1861","tt0033477",7.1
"1862","tt0033490",6.5
"1863","tt0033491",6.8
"1864","tt0033517",6.5
"1865","tt0033519",7.5
"1866","tt0033525",6.4
"1867","tt0033530",6.2
"1868","tt0033532",7.8
"1869","tt0033533",7.8
"1870","tt0033553",6.9
"1871","tt0033554",6.4
"1872","tt0033558",6.5
"1873","tt0033563",7.3
"1874","tt0033577",6.3
"1875","tt0033582",7.2
"1876","tt0033592",7.5
"1877","tt0033596",6.7
"1878","tt0033603",7.4
"1879","tt0033606",6.6
"1880","tt0033627",7.4
"1881","tt0033628",6.5
"1882","tt0033648",6.7
"1883","tt0033654",7.6
"1884","tt0033660",6.4
"1885","tt0033667",6.5
"1886","tt0033676",6.3
"1887","tt0033677",7.3
"1888","tt0033686",7
"1889","tt0033704",7.6
"1890","tt0033712",7.7
"1891","tt0033717",7.6
"1892","tt0033722",7.5
"1893","tt0033723",7.6
"1894","tt0033727",7.1
"1895","tt0033728",6
"1896","tt0033729",7.8
"1897","tt0033740",7.3
"1898","tt0033754",7.1
"1899","tt0033760",5.2
"1900","tt0033766",7.7
"1901","tt0033774",7.1
"1902","tt0033775",7.1
"1903","tt0033780",6.3
"1904","tt0033781",7
"1905","tt0033787",5.3
"1906","tt0033802",7.1
"1907","tt0033803",6.5
"1908","tt0033804",7.9
"1909","tt0033805",5.8
"1910","tt0033808",5.9
"1911","tt0033811",7.7
"1912","tt0033832",6.8
"1913","tt0033836",8.2
"1914","tt0033852",7.5
"1915","tt0033853",6.9
"1916","tt0033858",6.5
"1917","tt0033868",7
"1918","tt0033870",8.1
"1919","tt0033873",7.4
"1920","tt0033874",7.6
"1921","tt0033879",6.3
"1922","tt0033889",7.3
"1923","tt0033891",7.7
"1924","tt0033922",6.5
"1925","tt0033941",5.7
"1926","tt0033945",7.4
"1927","tt0033980",7
"1928","tt0033987",6.9
"1929","tt0033994",7.9
"1930","tt0034011",6.3
"1931","tt0034012",7.2
"1932","tt0034027",7.3
"1933","tt0034055",6.1
"1934","tt0034064",6.9
"1935","tt0034076",5.8
"1936","tt0034078",6.4
"1937","tt0034091",7
"1938","tt0034092",7.3
"1939","tt0034093",7.3
"1940","tt0034116",7.2
"1941","tt0034162",7.5
"1942","tt0034163",6.1
"1943","tt0034167",7.8
"1944","tt0034172",7.3
"1945","tt0034175",6.8
"1946","tt0034182",7.1
"1947","tt0034198",6.4
"1948","tt0034204",6.5
"1949","tt0034208",6.9
"1950","tt0034236",7.4
"1951","tt0034240",8.1
"1952","tt0034241",7.3
"1953","tt0034242",5.8
"1954","tt0034248",7.4
"1955","tt0034249",6.7
"1956","tt0034251",7.1
"1957","tt0034262",6.8
"1958","tt0034266",6.9
"1959","tt0034268",6.8
"1960","tt0034269",6.8
"1961","tt0034272",7.3
"1962","tt0034274",6.8
"1963","tt0034277",7.3
"1964","tt0034282",6.2
"1965","tt0034296",6.7
"1966","tt0034297",6.6
"1967","tt0034298",7.5
"1968","tt0034299",6.6
"1969","tt0034303",7
"1970","tt0034328",6.4
"1971","tt0034379",6.8
"1972","tt0034384",6.8
"1973","tt0034386",6.1
"1974","tt0034389",6.9
"1975","tt0034398",7.4
"1976","tt0034399",7.2
"1977","tt0034405",6.5
"1978","tt0034407",6
"1979","tt0034409",6.9
"1980","tt0034423",4.7
"1981","tt0034424",6.4
"1982","tt0034428",6.9
"1983","tt0034433",6.5
"1984","tt0034449",7.1
"1985","tt0034454",6.5
"1986","tt0034458",6.7
"1987","tt0034465",6.2
"1988","tt0034478",7.5
"1989","tt0034485",6.8
"1990","tt0034492",7.3
"1991","tt0034493",7.8
"1992","tt0034504",6.5
"1993","tt0034514",6.5
"1994","tt0034521",4.3
"1995","tt0034522",6.9
"1996","tt0034546",5.3
"1997","tt0034555",6.2
"1998","tt0034558",6.1
"1999","tt0034570",6.2
"2000","tt0034577",7.1
"2001","tt0034578",6.5
"2002","tt0034583",8.5
"2003","tt0034586",7.6
"2004","tt0034587",7.4
"2005","tt0034591",7.8
"2006","tt0034622",6.7
"2007","tt0034636",6.1
"2008","tt0034646",6.9
"2009","tt0034680",6.1
"2010","tt0034694",7.2
"2011","tt0034701",7.7
"2012","tt0034707",5.8
"2013","tt0034716",6.5
"2014","tt0034732",6.3
"2015","tt0034734",7.1
"2016","tt0034742",6.8
"2017","tt0034746",7.2
"2018","tt0034778",7.7
"2019","tt0034780",7.1
"2020","tt0034786",6.2
"2021","tt0034798",7.1
"2022","tt0034808",6.6
